DIRECTORIO,ID,Sexo,Edad,Parentesco,Estado_civil,Conyuge,Padre_vive,Madre_vive,Cultura,Campesino,Satisfaccion_vida,Satisfaccion_economica,Satisfaccion_salud,Satisfaccion_trabajo,Felicidad,Tristeza,Escalon_vida,Hijos,REGION,Ubicacion,Tipo_vivienda,Material_exterior,Material_piso,Material_techo,Estrato,ORDEN,Num_Cuartos,Num_cuartos_para_dormir,Ingreso_hogar,Ingreso_percapita,cantidad_personas,Tiene_EPS,Percepcion,Prepagada,Estado_salud,Enfermedad_grave,Sabe_escribir_leer,Estudia?,Nivel_educativo,Publico_privado,Actividad,Pension,Recibe_ingreso,Recibe_ingreso_alimento,Recibe_ingreso_bienes,Recibieron_Subsidio,Dinero_subsidio,SubsidioS,Veces_lavadora,Tamaño_nevera,Horas_pc,Pago_energia,Pago_gas
7126703,3,1,60,1,2,1,3,2,6,1,6,5,1,2,2,6,4,2,2,2,1,1,4,3,2,1,5,3,2600466,650116,4,1,2,2,3,1,1,2,3, ,1,2,2,2,2,1.0,960000.0,1.0, , , ,8600, 
7126736,3,2,63,1,3, ,3,3,6,2,6,4,7,4,5,8,5,1,2,1,2,1,4,1,2,1,3,2,657500,328750,2,1,2,2,2,2,1,2,3, ,6,2,2,2,2,1.0,450000.0,1.0,1,1, ,25000,18000
7126900,3,2,42,1,2,1,2,2,6,2,9,7,8,7,8,0,7,2,2,1,1,1,4,2,3,1,5,3,3961666,990416,4,1,2,2,2,2,1,2,5, ,1,1,2,2,2,1.0,1200000.0,1.0,2,2,15,120000,30000
7127053,3,1,42,1,6,1,2,2,6,2,5,7,3,4,4,8,3,3,4,1,2,1,6,1,1,1,3,2,956666,191333,5,1,2,2,4,1,1,2,5, ,5,2,2,2,2,1.0,400000.0,1.0,1,1, ,22000,20000
7127095,3,1,54,1,6,1,2,3,6,1,7,2,8,6,7,3,6,2,4,2,1,1,6,3,1,1,4,3,650000,162500,4,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,600000.0,1.0, ,1, ,38000, 
7127098,3,1,54,1,6,1,3,3,6,1,8,6,9,9,10,0,9,2,4,2,1,6,4,3,1,1,6,4,4572148,914429,5,1,2,2,2,2,1,2,5, ,1,1,2,2,2,1.0,800000.0,1.0,2,1, ,60000,12000
7127116,3,2,42,1,5, ,3,3,5,2,4,2,5,4,2,0,10,1,3,1,2,1,4,1,2,1,2,1,666666,222222,3,1,2,2,2,2,1,2,3, ,4,2,2,1,2,3.0,400000.0,1.0, ,1, ,20000,15000
7127232,3,1,55,1,4, ,1,1,6,1,7,6,8,7,8,0,8,0,3,2,1,1,6,4,2,1,4,3,1250000,312500,4,1,2,2,1,2,1,2,4, ,1,2,2,2,2,2.0,1800000.0,1.0, ,2, ,70000, 
7127232,3,1,55,1,4, ,1,1,6,1,7,6,8,7,8,0,8,0,3,2,1,1,6,4,2,1,4,3,1250000,312500,4,1,2,2,1,2,1,2,4, ,1,2,2,2,2,2.0,1800000.0,1.0, ,2, ,70000, 
7127232,3,1,55,1,4, ,1,1,6,1,7,6,8,7,8,0,8,0,3,2,1,1,6,4,2,1,4,3,1250000,312500,4,1,2,2,1,2,1,2,4, ,1,2,2,2,2,2.0,1800000.0,1.0, ,2, ,70000, 
7127232,3,1,55,1,4, ,1,1,6,1,7,6,8,7,8,0,8,0,3,2,1,1,6,4,2,1,4,3,1250000,312500,4,1,2,2,1,2,1,2,4, ,1,2,2,2,2,2.0,1800000.0,1.0, ,2, ,70000, 
7127342,3,1,67,1,2,1,3,2,1,2,8,8,6,7,6,3,5,4,9,1,1,8,7,4,1,1,6,5,150000,25000,6,1,3,2,3,1,1,2,3, ,1,2,2,2,2,6.0,98.0,1.0, , , ,21000, 
7127345,3,1,40,1,2,1,2,2,1,2,5,6,6,6,5,4,5,7,9,1,1,5,6,6,1,1,3,3,175000,19444,9,1,3,2,2,2,1,2,3, ,4,2,2,2,2,1.0,99.0,1.0, , , ,15000, 
7127391,3,2,63,1,3, ,3,3,6,1,10,99,7,3,10,7,8,3,9,1,1,1,6,4,1,1,6,5,1758333,219791,8,1,3,2,3,1,1,2,3, ,4,2,2,2,2,1.0,100000.0,1.0,3,2, ,72000, 
7127398,3,2,55,1,4, ,3,3,6,1,9,5,9,10,10,0,8,1,9,1,1,1,6,4,1,1,2,2,2221666,555416,4,1,3,2,3,2,1,2,3, ,1,2,2,2,2,1.0,260000.0,1.0,3,1, ,22000,32000
7127419,3,2,57,1,6,1,3,3,6,9,6,0,10,5,5,0,5,2,1,1,1,1,4,1,2,1,4,2,1383333,345833,4,1,2,2,2,2,1,2,5, ,4,2,2,2,2,1.0,1000000.0,1.0, ,2, ,80000,16000
7127950,3,2,38,1,4, ,3,2,6,2,8,8,9,10,9,4,10,4,1,1,2,1,6,4,1,1,3,2,226666,45333,5,1,2,2,3,2,1,2,5, ,4,2,2,2,2,1.0,800000.0,1.0,2,1, ,30000,0
7127965,3,2,32,1,5, ,2,2,6,2,7,5,9,9,8,0,10,1,1,1,2,1,4,3,3,1,2,1,1059616,529808,2,1,3,2,2,2,1,2,7, ,4,1,2,1,2,1.0,348000.0,1.0,2,1, ,140000,0
7128033,3,1,58,1,3, ,2,3,5,1,8,6,9,7,8,8,8,0,1,2,1,4,7,3,1,1,2,1,663333,663333,1,1,2,2,2,2,2,2,3, ,1,2,2,2,2,1.0,1000000.0,1.0, , , ,6510,11000
7128233,3,1,21,1,1,1,2,2,6,2,8,9,9,9,9,3,8,1,2,2,2,1,4,1,2,1,3,1,1324666,441555,3,1,2,2,2,2,1,2,3, ,1,1,2,2,2,1.0,412000.0,1.0, , , ,34020,6000
7128264,3,2,40,1,2,1,2,2,6,1,8,8,9,7,8,3,8,2,2,2,2,1,6,4,2,1,4,3,3323333,553888,6,1,2,2,2,2,1,2,3, ,1,1,2,2,2,1.0,480000.0,1.0,5,1, ,114779,25000
7128474,3,2,22,1,5, ,2,2,6,1,7,1,8,9,5,5,8,0,3,1,2,1,4,4,2,1,2,1,333333,333333,1,1,2,2,2,2,1,1, ,1,3,2,2,2,2,1.0,800000.0,1.0, ,1, ,97,97
7128478,3,2,46,1,4, ,2,2,6,2,3,3,8,4,3,5,6,2,3,1,1,1,4,4,1,1,5,3,1355000,338750,4,2, ,2,2,1,1,2,5, ,2,2,2,1,2,2.0,1600000.0,1.0, ,2, ,40000,10000
7128482,3,2,24,1,5, ,2,2,6,1,9,5,10,10,10,0,9,0,3,1,2,1,4,4,2,1,2,1,478333,478333,1,1,2,2,2,2,1,1, ,1,3,2,2,2,2,1.0,800000.0,1.0, ,1, ,97, 
7128530,3,1,41,1,2,1,2,3,6,1,8,7,9,9,8,0,7,2,3,2,1,1,6,4,1,1,4,2,1533333,383333,4,1,2,2,2,2,1,2,3, ,1,2,2,2,2,4.0,1600000.0,1.0,1, , ,34000, 
7128532,3,1,41,1,5, ,3,3,6,1,8,7,8,8,9,3,8,0,3,2,1,5,6,4,1,1,3,1,530000,530000,1,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,1200000.0,1.0, ,1, ,13000, 
7128826,3,1,69,1,2,1,2,2,6,1,7,8,4,8,9,2,4,0,2,2,1,5,7,4,2,1,3,1,578333,289166,2,1,4,2,3,2,1,2,3, ,1,2,2,2,2,1.0,520000.0,1.0, ,1, ,12430, 
7128826,3,1,69,1,2,1,2,2,6,1,7,8,4,8,9,2,4,0,2,2,1,5,7,4,2,1,3,1,578333,289166,2,1,4,2,3,2,1,2,3, ,1,2,2,2,2,1.0,520000.0,1.0, ,1, ,12430, 
7129008,3,2,35,1,6,1,2,2,6,1,8,99,8,8,9,0,7,3,2,1,2,1,6,3,1,1,3,2,1531616,306323,5,1,2,2,2,2,1,2,9, ,4,2,2,2,2,1.0,400000.0,1.0,3,1, ,60000, 
7129071,3,1,29,1,2,1,2,2,6,1,8,5,8,6,4,3,4,1,2,1,3,6,6,4,1,1,1,1,703000,234333,3,2, ,2,1,2,1,2,5, ,1,2,2,2,2,1.0,276000.0,1.0, , , ,30000, 
7129075,3,1,48,1,2,1,2,2,6,2,2,0,5,8,4,1,10,4,2,1,1,1,6,4,2,1,1,1,420000,70000,6,2, ,2,2,2,1,2,11, ,1,2,2,2,2,5.0,99.0,1.0, , , ,52000, 
7129088,3,2,54,1,3, ,3,2,6,2,0,5,4,10,9,0,4,2,2,1,1,1,6,4,2,1,3,2,1485583,495194,3,1,2,2,3,1,2,2,1, ,5,2,1,2,2,1.0,27000.0,1.0, ,1, ,59000,0
7129375,3,2,28,1,2,1,2,2,5,2,7,99,10,8,10,0,8,1,7,1,2,1,4,1,2,1,3,1,961839,320613,3,1,2,2,2,2,1,2,7, ,4,2,2,2,2,1.0,800000.0,1.0,2,1, ,60000,15000
7129559,3,1,53,1,2,1,3,3,6,1,8,9,4,7,6,0,8,1,3,2,1,1,6,3,1,1,3,2,1429782,476594,3,1,3,2,3,2,1,2,3, ,1,1,2,2,2,1.0,550000.0,1.0, , , ,27000, 
7129738,3,1,47,1,2,1,2,2,6,1,7,10,8,6,10,0,10,1,3,1,1,1,4,4,2,1,4,2,1300000,433333,3,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,2400000.0,1.0,2,1,30,52000,22000
7129851,3,1,62,1,6,1,3,3,6,1,4,99,8,4,5,5,5,1,3,1,2,1,4,3,2,1,2,2,1411574,470524,3,1,2,2,1,2,1,2,3, ,1,2,2,2,2,1.0,35000.0,1.0, ,1, ,42526, 
7130332,5,1,21,1,1,1,2,2,6,2,8,7,10,8,10,0,6,0,9,1,1,1,6,4,2,1,1,1,1041666,520833,2,2, ,2,1,1,1,2,5, ,1,2,2,2,2,2.0,500000.0,1.0, , , ,47000, 
7130332,5,1,21,1,1,1,2,2,6,2,8,7,10,8,10,0,6,0,9,1,1,1,6,4,2,1,1,1,1041666,520833,2,2, ,2,1,1,1,2,5, ,1,2,2,2,2,2.0,500000.0,1.0, , , ,47000, 
7130461,3,1,46,1,2,1,2,2,1,2,5,5,5,5,4,7,5,1,9,1,1,3,7,4,1,1,3,2,200000,66666,3,1,2,2,2,2,1,2,3, ,2,2,2,2,2,3.0,98.0,1.0, , , ,25000, 
7130480,3,1,35,1,2,1,2,2,1,1,9,6,7,6,7,4,8,2,9,2,4,4,7,4,1,1,4,4,240000,60000,4,1,2,2,2,2,1,2,5, ,2,2,2,2,2,2.0,180000.0,1.0, , , ,20600, 
7130595,5,1,25,1,2,1,2,2,1,2,3,99,1,2,7,4,2,4,9,2,4,8,7,7, ,1,1,1,141666,23611,6,2, ,2,2,2,1,2,3, ,6,2,2,2,2,3.0,200000.0,1.0, , , , , 
7130597,3,1,66,1,6,1,2,2,1,1,6,5,6,6,7,4,5,2,9,2,1,8,7,4, ,1,2,2,512500,128125,4,1,3,2,2,2,1,2,3, ,6,2,2,2,2,4.0,750000.0,1.0, , , , , 
7130696,3,1,40,1,2,1,2,2,6,1,8,8,8,7,8,1,7,2,9,1,1,5,7,4,0,1,3,2,876666,175333,5,1,3,2,3,2,1,2,3, ,1,2,2,2,2,1.0,800000.0,1.0, , , ,25000, 
7130843,3,1,68,1,4, ,3,3,6,1,9,4,5,8,10,2,5,0,9,2,1,1,4,4,8,1,3,1,1000000,1000000,1,1,3,2,4,1,1,2,3, ,1,2,2,2,2,1.0,6000000.0,1.0, ,1, ,0, 
7130926,3,2,36,1,4, ,3,1,6,2,8,3,5,8,2,5,5,4,9,1,1,5,6,4,1,1,2,2,715000,119166,6,1,1,2,2,2,1,2,5, ,6,2,2,2,2,1.0,50000.0,1.0, ,1, ,35000,8000
7131093,3,1,38,1,6,1,2,2,6,1,10,4,9,3,8,1,6,2,1,2,1,1,6,3,0,1,3,1,514250,128562,4,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,480000.0,1.0,2,1, ,0, 
7131338,3,2,43,1,3, ,2,1,6,2,7,0,8,3,6,5,7,2,2,1,1,1,4,2,3,1,5,3,3862666,772533,5,1,2,2,2,2,1,2,9, ,1,2,2,2,2,1.0,400000.0,1.0,3,1, ,100000,25000
7131594,3,2,57,1,4, ,3,2,6,1,10,4,2,4,10,0,10,1,3,2,1,5,6,4,2,1,4,1,858333,429166,2,1,3,2,4,1,1,2,3, ,4,2,2,2,1,1.0,500000.0,1.0, ,1, ,27000, 
7131607,3,1,36,1,2,1,2,2,6,1,10,10,5,10,10,10,10,1,3,2,1,1,4,4,1,1,6,2,2530000,632500,4,1,3,2,2,2,2,2,3, ,1,2,2,2,2,1.0,4200000.0,1.0, ,2, ,20000, 
7131773,3,1,34,1,2,1,2,3,5,1,10,10,10,10,10,0,10,3,3,2,1,1,4,3,9,1,7,5,7781000,1111571,7,1,2,2,1,2,1,2,3, ,1,1,2,2,2,3.0,138000.0,1.0,3,1,2,0, 
7131814,3,1,48,1,2,1,3,2,6,2,6,5,5,5,5,3,6,4,6,1,2,1,4,3,2,1,3,2,1283333,213888,6,1,2,2,3,1,1,1, ,1,1,2,2,2,2,1.0,1200000.0,1.0,3,2, ,56000,14000
7132273,3,1,40,1,2,1,2,3,6,1,5,6,6,7,8,3,6,3,9,1,1,1,4,4,1,1,4,3,626666,125333,5,1,3,2,3,2,1,2,3, ,1,2,2,2,2,1.0,800000.0,1.0,2,2, ,30000, 
7132275,3,1,78,1,6,1,3,3,6,1,5,0,10,0,10,0,5,1,9,1,1,1,6,4,0,1,4,3,891833,222958,4,1,2,2,3,2,1,2,3, ,4,2,2,2,2,1.0,500000.0,1.0,2,2, ,45000, 
7132697,3,1,26,1,4, ,2,2,6,1,10,9,10,10,8,7,10,0,3,2,1,1,6,4,1,1,2,1,3228333,3228333,1,2, ,2,1,2,1,2,3, ,1,2,2,2,2,1.0,600000.0,1.0, , , ,15000, 
7132788,3,2,54,1,4, ,3,3,6,1,9,8,4,9,9,0,9,2,2,1,1,1,4,4,2,1,3,2,2911666,485277,6,1,1,2,3,1,1,2,4, ,1,2,2,2,2,3.0,12600000.0,1.0,2,1, ,100000,20000
7132849,3,1,31,1,1,1,3,2,6,2,8,5,9,6,8,2,4,0,2,1,1,1,4,2,4,1,5,1,8000000,4000000,2,1,3,2,1,2,1,2,13, ,1,1,2,2,2,1.0,1200000.0,1.0,2,3, ,150000,15000
7132849,3,1,31,1,1,1,3,2,6,2,8,5,9,6,8,2,4,0,2,1,1,1,4,2,4,1,5,1,8000000,4000000,2,1,3,2,1,2,1,2,13, ,1,1,2,2,2,1.0,1200000.0,1.0,2,3, ,150000,15000
7133160,4,1,38,1,2,1,2,3,1,2,5,99,10,0,5,5,5,2,9,1,4,5,6,6,1,1,3,2,545000,136250,4,1,3,2,2,2,1,2,4, ,2,2,2,2,2,2.0,1080000.0,1.0, ,1, ,50000, 
7133197,3,2,44,1,5, ,3,3,6,1,8,5,9,6,8,4,6,2,9,1,2,1,4,1,1,1,3,2,735000,245000,3,1,3,2,3,1,1,2,4, ,1,2,2,2,2,1.0,3000000.0,1.0, ,2, ,20000, 
7133721,3,2,61,1,4, ,3,3,6,1,5,3,7,1,7,4,7,2,1,1,2,1,6,3,1,1,3,2,2001449,667149,3,1,2,2,3,1,1,2,5, ,4,2,2,2,1,2.0,820000.0,1.0, ,1, ,56000,8000
7133951,3,2,58,1,6,1,3,3,6,1,4,4,3,8,8,4,5,0,2,2,1,2,7,3, ,1,2,1,550000,275000,2,1,2,2,3,2,1,2,3, ,4,2,2,2,2,1.0,600000.0,1.0, , , , , 
7133951,3,2,58,1,6,1,3,3,6,1,4,4,3,8,8,4,5,0,2,2,1,2,7,3, ,1,2,1,550000,275000,2,1,2,2,3,2,1,2,3, ,4,2,2,2,2,1.0,600000.0,1.0, , , , , 
7133955,3,2,40,1,6,1,2,2,6,1,5,5,6,9,7,0,7,5,2,2,1,1,6,1,2,1,3,2,2469500,352785,7,1,3,2,3,2,1,2,3, ,4,2,2,2,2,1.0,480000.0,1.0, ,2, ,20000, 
7134073,3,2,50,1,4, ,3,2,6,2,4,3,3,2,2,9,4,3,2,1,2,1,4,1,3,1,4,3,1179000,294750,4,1,2,2,2,2,1,2,3, ,2,2,2,2,2,1.0,500000.0,1.0,2,1,1,60000,8000
7134373,3,1,55,1,2,1,2,2,6,1,3,3,9,3,5,4,5,1,3,1,1,5,6,4,1,1,1,1,234583,78194,3,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,415000.0,1.0,1,2, ,55000, 
7134403,3,1,55,1,2,1,3,2,6,1,10,2,5,5,8,0,6,1,3,2,1,5,6,4,1,1,2,2,896666,298888,3,1,4,2,3,2,1,2,3, ,1,2,2,2,2,1.0,8000000.0,1.0, , , ,7000, 
7134692,3,1,27,1,2,1,2,2,6,2,9,8,8,8,8,0,8,3,2,2,1,1,4,3,2,1,2,2,1020666,204133,5,1,2,2,3,2,1,2,5, ,1,2,2,2,2,5.0,2000000.0,1.0,2, , ,0, 
7135093,3,2,35,1,1,1,3,2,6,1,3,99,7,7,7,0,9,0,2,2,1,5,7,4,1,1,4,1,650000,325000,2,1,3,2,3,1,1,2,3, ,4,2,2,2,2,1.0,600000.0,1.0,1,2, ,53000,13550
7135093,3,2,35,1,1,1,3,2,6,1,3,99,7,7,7,0,9,0,2,2,1,5,7,4,1,1,4,1,650000,325000,2,1,3,2,3,1,1,2,3, ,4,2,2,2,2,1.0,600000.0,1.0,1,2, ,53000,13550
7135160,3,2,40,1,4, ,2,2,6,2,6,6,9,7,6,3,6,2,2,2,1,1,6,4,2,1,3,2,775000,258333,3,1,3,2,2,2,1,2,3, ,4,2,2,1,2,1.0,300000.0,1.0,2,2, ,22800, 
7135164,3,1,38,1,2,1,2,2,6,1,6,6,6,6,6,3,7,2,2,2,1,1,4,3,2,1,2,1,530000,132500,4,1,3,2,3,2,1,2,5, ,2,2,2,2,2,2.0,1200000.0,1.0,2,1, ,24590, 
7135291,3,2,44,1,4, ,3,3,5,2,2,4,3,4,0,8,0,4,7,1,1,1,6,1,1,1,4,3,512500,102500,5,1,2,2,2,1,1,2,3, ,1,2,2,2,2,5.0,930000.0,1.0, ,1, ,41000,10000
7135308,3,2,47,1,5, ,3,3,1,1,10,5,10,10,10,0,7,2,4,1,2,1,4,1,2,1,5,3,1741666,580555,3,1,3,2,2,2,2,2,1, ,1,2,2,2,2,1.0,300000.0,1.0,2,2,1,50000,25000
7136138,3,1,46,1,2,1,3,3,6,1,10,8,9,5,10,3,8,1,6,2,1,5,6,4,1,1,2,1,1201833,400611,3,1,9,2,2,2,1,2,3, ,1,2,2,2,2,1.0,826000.0,1.0,3,1, ,25000, 
7136143,3,2,54,1,4, ,2,3,5,1,2,2,1,3,0,10,1,2,6,2,1,5,7,3,1,1,3,2,420000,140000,3,1,3,2,4,2,2,2,1, ,4,2,2,1,2,1.0,500000.0,1.0,3,1, ,15000, 
7136525,3,2,55,1,5, ,3,3,1,1,7,8,9,7,6,2,7,5,9,1,1,5,6,4,1,1,5,4,3033333,505555,6,1,2,2,2,2,1,2,3, ,4,2,2,1,2,1.0,800000.0,1.0, , , ,7000, 
7136596,3,2,80,1,6,1,3,3,6,1,7,99,8,1,7,2,3,0,9,2,1,1,6,4,1,1,2,1,1450000,725000,2,1,2,2,2,2,1,2,3, ,4,2,2,2,2,1.0,15000000.0,1.0, ,2, ,13000, 
7136596,3,2,80,1,6,1,3,3,6,1,7,99,8,1,7,2,3,0,9,2,1,1,6,4,1,1,2,1,1450000,725000,2,1,2,2,2,2,1,2,3, ,4,2,2,2,2,1.0,15000000.0,1.0, ,2, ,13000, 
7136644,3,2,32,1,4, ,3,2,6,1,0,99,0,0,0,8,0,2,9,1,1,5,5,4, ,1,3,2,410833,136944,3,1,3,2,4,1,1,2,3, ,4,2,2,1,2,1.0,60000.0,1.0, , , , , 
7136656,3,2,26,1,4, ,2,2,6,2,10,8,10,10,10,0,10,1,9,1,1,1,6,4,1,1,2,2,2558166,639541,4,1,3,2,2,1,1,2,5, ,1,1,2,1,2,1.0,1116000.0,1.0, ,2, ,7000, 
7137053,3,1,47,1,2,1,3,3,6,1,8,3,8,9,6,6,6,2,1,2,1,3,7,4,1,1,2,1,463750,115937,4,1,2,2,3,1,2,2,1, ,1,2,2,2,2,2.0,520000.0,1.0,2,1, ,0, 
7137100,3,2,33,1,6,2,2,2,6,1,7,7,10,6,5,5,7,2,1,2,1,1,4,3,1,1,3,2,1180000,393333,3,1,1,2,1,2,1,2,7, ,4,2,2,1,2,2.0,240000.0,1.0,2,2,2,108400,8550
7137313,3,2,36,1,5, ,2,2,6,2,5,3,8,0,4,6,6,1,2,1,1,1,4,1,2,1,3,1,195666,97833,2,2, ,2,2,1,1,2,5, ,2,2,2,2,2,1.0,1274000.0,1.0,2,1, ,3333,10000
7137314,3,2,34,1,4, ,2,2,6,1,10,10,10,10,10,0,10,2,2,1,1,2,6,3,2,1,5,1,525666,175222,3,1,2,2,2,2,1,2,3, ,4,2,2,2,2,3.0,600000.0,1.0,1,3, ,12495, 
7137663,3,2,62,1,2,1,3,3,1,1,10,99,6,6,4,7,7,0,9,2,1,5,5,4, ,1,2,1,1225000,612500,2,1,2,2,3,1,1,2,3, ,4,2,2,2,2,1.0,12000000.0,1.0, , , , , 
7137663,3,2,62,1,2,1,3,3,1,1,10,99,6,6,4,7,7,0,9,2,1,5,5,4, ,1,2,1,1225000,612500,2,1,2,2,3,1,1,2,3, ,4,2,2,2,2,1.0,12000000.0,1.0, , , , , 
7137684,3,1,82,1,3, ,3,3,6,1,7,4,7,5,7,4,6,0,9,2,1,5,5,3,8,1,1,1,1404166,1404166,1,1,2,2,3,1,1,2,3, ,4,2,2,2,2,1.0,15000000.0,1.0, , , ,0, 
7137704,3,1,33,1,2,1,3,2,6,2,10,10,10,7,9,0,9,4,9,1,1,5,7,4,1,1,3,2,3079532,513255,6,1,9,2,2,2,1,2,7, ,1,2,2,2,2,1.0,330000.0,1.0,4,2, ,70000, 
7138091,3,1,55,1,2,1,3,2,5,1,8,8,7,4,4,6,7,1,1,2,1,1,6,3,1,1,4,3,843750,140625,6,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,975000.0,1.0, ,2, ,88000,77000
7138102,3,1,43,1,6,1,2,2,5,1,8,8,6,4,4,3,6,3,1,2,1,6,6,4,1,1,4,3,311666,62333,5,1,2,2,2,2,2,2,1, ,6,2,2,2,2,4.0,760000.0,1.0, ,1, ,0, 
7138203,3,1,60,1,2,1,3,3,5,1,6,6,6,7,10,0,7,0,1,2,1,3,6,4,0,1,4,1,516666,258333,2,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,100000.0,1.0, ,2, ,0, 
7138203,3,1,60,1,2,1,3,3,5,1,6,6,6,7,10,0,7,0,1,2,1,3,6,4,0,1,4,1,516666,258333,2,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,100000.0,1.0, ,2, ,0, 
7138205,3,1,63,1,4, ,3,3,5,1,10,7,9,6,10,2,8,2,1,2,1,1,7,4,0,1,2,1,512500,170833,3,1,2,2,3,2,2,2,1, ,1,2,2,1,2,1.0,100000.0,1.0, , , ,0, 
7138214,3,1,40,1,2,1,2,2,6,1,10,8,8,9,10,4,5,2,1,2,1,1,6,4,0,1,3,1,1283333,320833,4,1,9,2,2,2,1,2,3, ,1,2,2,2,2,1.0,740000.0,1.0, , , ,0, 
7138308,3,2,71,1,4, ,3,3,6,1,7,5,4,8,8,4,7,1,1,1,1,5,7,4,1,1,1,1,539166,179722,3,1,1,2,3,2,1,2,3, ,5,2,2,2,9,1.0,2400000.0,1.0, , , ,9000, 
7138382,3,1,42,1,4, ,2,2,5,1,10,7,10,10,7,0,7,0,1,2,1,3,7,4,0,1,3,1,370000,370000,1,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,1320000.0,1.0, , , ,0, 
7138423,3,1,51,1,2,1,3,2,6,1,7,2,6,6,6,5,6,7,2,2,1,1,6,3,0,1,3,2,2477666,275296,9,2, ,2,3,2,1,2,4, ,1,2,2,2,2,1.0,2400000.0,1.0,3,2, ,0, 
7138442,3,1,29,1,6,1,2,2,6,1,9,4,7,8,8,2,10,2,2,2,1,1,4,3,1,1,3,2,1236698,309174,4,1,3,2,3,2,1,2,5, ,1,2,2,2,2,2.0,1400000.0,1.0,2,2,2,20000, 
7138449,3,1,43,1,2,1,3,2,6,1,5,4,1,5,5,3,5,3,2,2,1,1,6,3,1,1,3,2,1041666,208333,5,2, ,2,3,2,1,2,3, ,1,2,2,2,2,1.0,2000000.0,1.0,2,2, ,21000, 
7138452,3,1,33,1,2,1,2,2,6,1,10,6,3,10,8,0,6,1,2,2,2,1,4,3,1,1,2,1,866666,288888,3,1,3,2,3,2,1,2,5, ,1,2,2,2,2,1.0,800000.0,1.0, , , ,25000, 
7138504,3,2,34,1,2,1,2,3,6,2,10,8,8,10,10,0,10,2,2,2,1,1,4,1,0,1,2,2,2288780,572195,4,1,1,2,3,2,1,2,4, ,1,1,2,2,2,4.0,3000000.0,1.0,2, , ,99, 
7138522,3,2,46,1,4, ,2,2,6,2,5,7,8,8,8,0,8,4,3,1,1,1,4,4,1,1,5,4,4082366,680394,6,1,2,2,2,1,1,2,4, ,1,2,2,2,2,1.0,800000.0,1.0,3,3, ,78000,22000
7138899,3,1,62,1,6,1,3,2,6,2,10,10,10,10,1,1,10,0,2,1,1,2,4,2,2,1,4,2,1630000,543333,3,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,900000.0,1.0,2,2, ,45000,78000
7138899,3,1,62,1,6,1,3,2,6,2,10,10,10,10,1,1,10,0,2,1,1,2,4,2,2,1,4,2,1630000,543333,3,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,900000.0,1.0,2,2, ,45000,78000
7138899,3,1,62,1,6,1,3,2,6,2,10,10,10,10,1,1,10,0,2,1,1,2,4,2,2,1,4,2,1630000,543333,3,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,900000.0,1.0,2,2, ,45000,78000
7139371,3,2,47,1,2,1,2,2,6,1,6,3,3,4,4,3,10,0,2,2,1,5,7,4,1,1,3,2,908333,454166,2,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,700000.0,1.0,2,2, ,88000, 
7139371,3,2,47,1,2,1,2,2,6,1,6,3,3,4,4,3,10,0,2,2,1,5,7,4,1,1,3,2,908333,454166,2,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,700000.0,1.0,2,2, ,88000, 
7139374,3,1,51,1,2,1,3,3,6,2,10,7,8,5,6,0,5,1,2,2,1,1,6,4,2,1,4,3,398250,132750,3,2, ,2,2,2,1,2,3, ,1,2,2,2,2,1.0,229000.0,1.0,2,1, ,95000, 
7139377,3,1,30,1,2,1,2,3,6,1,6,5,8,2,7,3,7,2,2,2,1,1,6,3,2,1,3,1,1161666,290416,4,1,2,2,2,2,1,2,5, ,1,2,2,2,2,4.0,500000.0,1.0,2,1, ,36000, 
7139380,3,1,38,1,2,1,2,2,6,1,10,5,4,9,10,0,5,3,2,2,1,1,4,4,2,1,3,2,849666,169933,5,1,2,2,3,1,1,2,3, ,1,2,2,2,2,1.0,200000.0,1.0, ,1, ,35000, 
7139537,3,1,29,1,2,1,2,2,5,2,8,5,10,6,10,0,5,4,7,1,2,1,4,1,2,1,4,3,825000,137500,6,1,2,2,3,2,1,2,4, ,1,2,2,2,2,5.0,840000.0,1.0, ,2, ,16500, 
7139662,3,1,54,1,6,1,3,3,6,1,7,5,4,5,8,0,5,1,7,1,1,1,6,1,1,1,4,3,1704166,340833,5,1,3,2,3,1,1,2,3, ,1,2,2,2,2,1.0,800000.0,1.0,2,2, ,55000,25000
