Hijos,Edad,Cultura,Felicidad,Ingreso_Hogares,Ingreso_Per_capita,Nivel_educativo,Actividad
0,55,6,8,715000,238333,1,4
2,54,6,8,1015000,253750,3,1
0,28,6,10,928116,464058,5,4
0,28,6,10,928116,464058,5,4
1,79,6,10,1904166,476041,3,6
2,37,6,9,1000000,250000,3,4
2,39,6,10,1000000,250000,3,1
0,53,6,5,550000,550000,3,1
1,32,6,10,2300000,766666,4,1
1,35,6,10,2300000,766666,11,4
3,37,6,10,1620000,324000,5,1
3,40,6,10,1620000,324000,5,4
1,64,6,10,870833,217708,1,4
0,37,6,10,1625000,1625000,5,1
0,23,6,8,950000,950000,4,1
0,54,6,10,850000,425000,3,4
0,54,6,10,850000,425000,3,4
1,47,6,10,2053000,513250,5,1
1,37,6,10,2053000,513250,5,4
1,44,6,10,1544666,514888,4,1
1,42,6,10,1544666,514888,3,4
2,87,6,10,1091666,272916,3,6
2,81,6,10,1091666,272916,1,5
1,48,6,10,750000,375000,3,1
2,52,6,9,7066666,2355555,5,1
0,79,6,10,550000,275000,3,5
0,79,6,10,550000,275000,3,5
0,69,6,10,550000,275000,3,4
0,69,6,10,550000,275000,3,4
1,38,6,10,466666,233333,3,4
1,67,6,10,1410833,352708,3,1
1,64,6,8,1410833,352708,3,4
1,61,6,10,800000,266666,3,6
1,55,6,10,800000,266666,3,4
0,47,6,8,974116,487058,3,1
0,47,6,8,974116,487058,3,1
0,44,6,8,974116,487058,3,4
0,44,6,8,974116,487058,3,4
0,64,6,7,583333,583333,3,1
0,62,6,9,250000,250000,9,4
0,82,6,10,1800000,575000,3,4
0,82,6,10,1800000,575000,3,4
0,82,6,10,1800000,575000,3,4
0,48,6,8,974116,974116,3,1
0,56,6,10,950000,475000,3,1
0,56,6,10,950000,475000,3,1
0,58,6,8,950000,475000,3,4
0,58,6,8,950000,475000,3,4
2,44,6,10,4183333,708333,1,1
2,46,6,10,4183333,708333,3,1
0,34,6,8,575000,575000,3,1
2,40,6,10,1400000,350000,5,1
2,24,6,10,1400000,350000,5,4
2,24,6,8,1115000,278750,5,1
2,25,6,7,1115000,278750,5,1
2,34,6,9,1110000,370000,4,1
0,55,6,7,1350000,1350000,3,4
2,34,6,10,1638333,409583,4,4
2,35,6,8,1638333,409583,4,1
2,53,6,7,1260000,420000,1,1
1,69,6,10,1660000,415000,3,4
0,46,6,10,1762500,881250,5,4
0,46,6,10,1762500,881250,5,4
0,23,6,10,1171196,585598,3,4
0,23,6,10,1171196,585598,3,4
1,37,6,10,2258333,752777,4,4
2,41,6,10,3002500,750625,4,4
0,59,6,10,2116666,1058333,3,4
0,59,6,10,2116666,1058333,3,4
4,45,6,10,1635000,233571,3,4
2,22,6,10,1045000,261250,3,4
2,37,6,10,766666,255555,5,4
3,47,6,10,3000000,750000,3,1
0,20,6,10,878000,439000,4,1
0,20,6,10,878000,439000,4,1
0,21,6,10,878000,439000,5,4
0,21,6,10,878000,439000,5,4
2,36,6,10,870000,217500,5,4
2,53,6,10,870000,217500,3,1
0,46,6,10,450000,225000,3,4
0,46,6,10,450000,225000,3,4
0,45,6,10,450000,225000,3,1
0,45,6,10,450000,225000,3,1
0,65,6,10,680000,680000,1,1
0,67,6,6,550000,275000,3,4
0,67,6,6,550000,275000,3,4
0,61,6,8,550000,275000,3,4
0,61,6,8,550000,275000,3,4
0,54,6,6,350000,350000,3,4
1,56,6,7,650000,325000,1,1
0,51,6,7,630000,630000,1,1
0,57,6,8,750000,375000,3,1
0,57,6,8,750000,375000,3,1
0,55,6,8,750000,375000,3,4
0,55,6,8,750000,375000,3,4
0,21,6,10,1250000,625000,4,1
0,21,6,10,1250000,625000,4,1
0,59,6,10,950000,475000,4,1
0,59,6,10,950000,475000,4,1
0,40,6,7,950000,475000,4,4
0,40,6,7,950000,475000,4,4
0,58,6,10,470000,470000,3,6
5,48,6,10,2125000,303571,1,1
5,40,6,10,2125000,303571,3,4
1,30,6,10,1075000,537500,7,4
2,55,6,10,3160000,632000,3,1
2,52,6,8,3160000,632000,3,1
0,71,6,10,1440000,1440000,3,1
1,53,6,10,1675000,558333,3,1
1,37,6,10,1675000,558333,3,4
1,52,6,5,1155000,385000,3,1
1,36,6,10,1155000,385000,3,4
0,78,6,10,4352500,576250,3,1
0,78,6,10,4352500,576250,3,1
0,78,6,10,4352500,576250,3,1
0,78,6,10,4352500,576250,3,1
0,78,6,10,4352500,576250,3,1
2,41,6,10,1500000,375000,3,1
2,36,6,10,1500000,375000,5,4
1,47,6,10,4066666,1355555,5,1
1,51,6,10,4066666,1355555,13,1
3,29,6,10,1250000,250000,5,1
3,27,6,10,1250000,250000,5,1
1,23,6,10,1000000,333333,7,2
0,50,6,6,3350000,1675000,3,1
0,50,6,6,3350000,1675000,3,1
0,47,6,8,3350000,1675000,4,1
0,47,6,8,3350000,1675000,4,1
1,24,6,10,7875000,2625000,4,1
0,86,6,9,1295833,323958,1,4
0,86,6,9,1295833,323958,1,4
0,86,6,9,1295833,323958,1,4
0,86,6,9,1295833,323958,1,4
0,25,6,10,1236666,1236666,5,1
0,51,6,8,1138699,569349,7,1
0,51,6,8,1138699,569349,7,1
0,50,6,6,1138699,569349,5,4
0,50,6,6,1138699,569349,5,4
2,34,6,0,1395000,465000,7,1
0,50,6,3,600000,600000,4,1
3,43,6,8,2469532,411588,5,1
2,40,6,7,2579157,644789,5,1
2,37,6,6,2579157,644789,5,1
1,60,6,7,1150000,383333,5,1
1,58,6,8,1150000,383333,3,4
2,63,6,7,1428116,285623,11,4
2,47,6,6,1428116,285623,5,4
1,76,6,3,1196000,398666,3,4
1,81,6,7,1196000,398666,3,4
0,28,6,5,1980459,660153,5,1
0,28,6,5,1980459,660153,5,1
0,28,6,5,1980459,660153,5,1
2,49,6,7,2094325,523581,9,1
2,47,6,6,2094325,523581,6,1
0,49,6,7,1652232,550744,5,1
0,49,6,7,1652232,550744,5,1
0,49,6,7,1652232,550744,5,1
0,39,6,7,1652232,550744,3,4
0,39,6,7,1652232,550744,3,4
0,39,6,7,1652232,550744,3,4
3,82,6,8,6328116,904016,5,4
1,68,6,6,1100000,366666,4,1
1,66,6,5,1100000,366666,4,4
1,57,6,6,12126116,5863058,3,1
1,67,6,8,4793918,1597972,5,4
1,71,6,5,4793918,1597972,5,4
1,60,6,2,10381096,2076219,10,4
1,63,6,8,4983333,1661111,3,4
1,70,6,6,4983333,1661111,3,4
0,22,6,10,1986032,993016,4,1
0,22,6,10,1986032,993016,4,1
0,30,6,10,1986032,993016,7,1
0,30,6,10,1986032,993016,7,1
0,88,6,4,10247133,7113800,5,5
0,88,6,4,10247133,7113800,5,5
0,88,6,4,10247133,7113800,5,5
0,88,6,4,10247133,7113800,5,5
0,62,6,7,27833333,13916666,13,1
0,62,6,7,27833333,13916666,13,1
0,65,6,9,27833333,13916666,11,4
0,65,6,9,27833333,13916666,11,4
1,70,6,8,8516666,2838888,4,6
1,57,6,8,8516666,2838888,7,1
2,30,6,8,1850000,264285,5,1
2,24,6,0,1850000,264285,5,1
1,43,6,8,2152000,538000,4,1
1,47,6,7,2152000,538000,5,4
2,51,6,10,5538666,1107733,9,1
2,47,6,8,5538666,1107733,7,1
1,62,6,10,6622000,2207333,11,1
1,62,6,10,6622000,2207333,5,6
3,37,6,2,1470000,367500,5,4
2,50,6,8,1823160,364632,5,1
2,29,6,8,1823160,364632,7,1
2,44,6,8,1772044,590681,7,1
0,27,6,9,1020000,510000,7,1
0,27,6,9,1020000,510000,7,1
0,31,6,8,1020000,510000,5,1
0,31,6,8,1020000,510000,5,1
0,75,6,7,850000,850000,3,4
3,61,6,9,3197000,639400,7,1
3,40,6,8,3197000,639400,7,4
3,40,6,8,1176116,235223,5,1
3,39,6,8,1176116,235223,5,4
0,38,6,8,8000000,8000000,11,1
1,66,6,3,2100000,700000,5,4
1,63,6,8,2100000,700000,5,4
0,68,6,7,3080316,616063,4,4
0,68,6,7,3080316,616063,4,4
0,68,6,7,3080316,616063,4,4
0,68,6,7,3080316,616063,4,4
0,68,6,7,3080316,616063,4,4
2,53,6,7,2900000,725000,11,1
2,53,6,8,2900000,725000,11,4
2,59,6,8,3300000,825000,5,1
2,53,6,8,3300000,825000,11,4
3,39,6,9,5828116,728514,5,1
3,32,6,8,5828116,728514,5,4
0,81,6,10,4705365,1401788,4,4
0,81,6,10,4705365,1401788,4,4
0,81,6,10,4705365,1401788,4,4
0,81,6,10,4705365,1401788,4,4
0,29,6,9,2604166,2604166,11,1
2,64,6,6,3508333,877083,5,4
2,50,6,1,3508333,877083,11,1
3,55,6,8,4558333,911666,13,1
3,54,6,7,4558333,911666,11,1
3,51,6,5,1140000,228000,5,1
3,28,6,6,1140000,228000,3,4
0,54,6,5,600000,300000,5,4
0,54,6,5,600000,300000,5,4
0,74,6,8,630000,315000,1,1
0,74,6,8,630000,315000,1,1
0,85,6,7,630000,315000,1,5
0,85,6,7,630000,315000,1,5
2,33,6,8,1101666,275416,3,1
2,33,6,8,1101666,275416,5,4
3,53,6,8,1224166,244833,3,1
1,63,6,9,1923666,384733,3,1
1,61,6,9,1923666,384733,1,4
0,45,6,9,1050000,525000,5,1
0,45,6,9,1050000,525000,5,1
0,45,6,8,1050000,525000,1,1
0,45,6,8,1050000,525000,1,1
2,79,6,9,1713333,342666,1,4
2,78,6,9,1713333,342666,1,4
2,87,6,7,1433333,358333,1,5
2,81,6,8,1433333,358333,3,5
2,37,6,7,1365000,341250,5,1
2,71,6,9,1430000,357500,1,1
2,85,6,9,1306833,435611,3,4
0,62,6,9,454166,227083,1,2
0,62,6,9,454166,227083,1,2
2,44,5,10,3052000,508666,3,1
2,37,6,8,3052000,508666,3,4
3,39,6,9,1143792,228758,4,4
1,42,6,8,645000,215000,3,1
1,39,6,8,645000,215000,1,4
1,43,6,9,1432833,716416,3,1
4,37,6,5,1206333,241266,3,4
2,67,6,5,1553500,258916,5,4
2,65,5,10,2360000,590000,3,1
2,63,6,9,2360000,590000,3,4
1,52,6,9,5823670,1455917,5,1
1,43,6,4,5823670,1455917,5,4
1,35,6,5,1240500,413500,5,1
1,31,6,5,1240500,413500,7,4
2,30,6,9,2118000,423600,4,4
2,34,6,9,2118000,423600,5,1
1,40,6,10,1697012,565670,3,1
1,23,6,10,1697012,565670,7,4
2,60,6,9,2650000,883333,1,1
2,67,6,9,3869125,429902,1,4
0,34,6,9,1150000,1150000,5,1
3,77,6,7,2260833,226083,1,4
1,39,6,8,1236500,412166,3,4
1,38,6,9,1236500,412166,3,1
0,66,6,10,1117166,223433,3,1
0,66,6,10,1117166,223433,3,1
0,66,6,10,1117166,223433,3,1
0,66,6,10,1117166,223433,3,1
0,66,6,10,1117166,223433,3,1
0,66,6,9,1117166,223433,1,4
0,66,6,9,1117166,223433,1,4
0,66,6,9,1117166,223433,1,4
0,66,6,9,1117166,223433,1,4
0,66,6,9,1117166,223433,1,4
1,83,6,10,685000,228333,1,4
1,84,6,8,685000,228333,3,4
2,30,6,8,1615000,538333,6,1
1,49,6,4,1794333,299055,5,2
0,69,6,5,856666,428333,3,4
0,69,6,5,856666,428333,3,4
0,62,6,7,856666,428333,1,5
0,62,6,7,856666,428333,1,5
2,25,6,7,870000,217500,4,1
2,55,6,9,1717500,429375,4,1
0,43,6,9,1058333,1058333,3,1
2,42,6,8,920000,230000,3,1
1,39,6,2,942916,314305,3,4
1,74,6,9,1115000,371666,3,4
1,51,6,9,1941666,323611,1,4
1,59,6,8,1941666,323611,3,1
2,63,6,8,1964166,327361,1,1
2,57,6,9,1964166,327361,1,1
1,44,5,8,2174546,543636,3,1
1,49,5,0,2174546,543636,5,1
0,33,6,8,663333,663333,5,4
0,30,6,9,850000,850000,3,1
0,65,6,9,650000,650000,3,4
0,61,6,8,425000,212500,1,4
0,61,6,8,425000,212500,1,4
0,64,6,9,425000,212500,1,1
0,64,6,9,425000,212500,1,1
1,60,6,10,1595000,398750,4,4
1,61,6,8,1595000,398750,3,1
1,48,6,7,3050000,762500,5,2
0,80,6,10,5700000,2850000,3,4
0,80,6,10,5700000,2850000,3,4
0,65,6,8,5700000,2850000,4,4
0,65,6,8,5700000,2850000,4,4
0,56,3,9,400000,400000,10,1
0,73,6,8,1153333,576666,5,1
0,73,6,8,1153333,576666,5,1
0,60,6,7,1153333,576666,5,4
0,60,6,7,1153333,576666,5,4
1,62,5,8,5883333,1961111,5,1
1,54,5,9,5883333,1961111,11,1
0,38,6,9,1000000,500000,5,1
0,38,6,9,1000000,500000,5,1
0,37,5,9,1000000,500000,5,4
0,37,5,9,1000000,500000,5,4
2,33,6,8,1226666,306666,6,1
2,29,6,9,1226666,306666,7,4
3,31,6,9,1490000,372500,5,1
0,82,6,10,901666,450833,1,4
0,82,6,10,901666,450833,1,4
0,79,6,8,901666,450833,3,4
0,79,6,8,901666,450833,3,4
0,67,6,8,1097125,1097125,5,1
1,88,6,8,1350000,675000,3,5
2,30,5,8,1958333,489583,5,1
2,27,5,7,1958333,489583,5,4
0,57,6,8,1814000,907000,5,2
0,57,6,8,1814000,907000,5,2
0,54,5,5,1814000,907000,5,1
0,54,5,5,1814000,907000,5,1
2,51,5,3,3602000,720400,5,1
2,51,6,2,3602000,720400,5,1
1,66,6,8,1116666,558333,3,6
0,78,6,9,1128116,564058,3,1
0,78,6,9,1128116,564058,3,1
0,72,6,9,1128116,564058,3,4
0,72,6,9,1128116,564058,3,4
2,41,6,9,1928207,482051,5,1
2,32,6,9,1928207,482051,3,4
2,28,6,9,940000,235000,4,4
4,35,6,7,1485000,247500,4,1
0,60,6,8,1078116,539058,5,4
0,60,6,8,1078116,539058,5,4
2,39,6,8,860000,215000,4,4
2,56,6,7,2960833,370104,3,1
2,61,6,8,2960833,370104,3,1
1,42,6,10,764583,254861,3,1
1,53,6,8,3180833,530138,3,1
1,49,6,7,3180833,530138,3,1
2,38,6,9,4900000,1225000,11,1
2,34,6,7,4900000,1225000,13,1
3,29,5,7,3142166,628433,11,1
3,34,5,8,3142166,628433,9,1
4,79,6,10,2159666,215966,3,5
4,86,6,9,2159666,215966,1,4
0,65,5,9,848333,424166,3,4
0,65,5,9,848333,424166,3,4
2,62,6,9,1515416,303083,9,1
2,37,5,9,967537,241884,4,1
2,42,5,7,967537,241884,4,4
2,55,6,8,1867500,373500,3,1
2,39,6,8,1867500,373500,3,1
2,38,6,8,913000,228250,4,1
2,34,6,8,913000,228250,3,1
1,52,6,8,780000,260000,3,1
1,48,6,7,780000,260000,5,1
2,32,5,10,1334666,266933,4,4
1,47,6,7,720000,240000,3,1
1,44,6,8,720000,240000,1,1
0,61,6,8,1113500,556750,5,1
0,61,6,8,1113500,556750,5,1
0,61,6,7,1113500,556750,3,5
0,61,6,7,1113500,556750,3,5
3,58,6,8,1806666,361333,5,1
3,40,6,9,1806666,361333,5,1
4,46,6,8,2427999,346857,7,4
4,50,6,9,2427999,346857,5,1
1,40,5,8,13037166,4345722,3,1
1,42,5,8,13037166,4345722,3,4
0,39,6,9,2838000,946000,11,1
0,39,6,9,2838000,946000,11,1
0,39,6,9,2838000,946000,11,1
0,41,6,9,2838000,946000,5,1
0,41,6,9,2838000,946000,5,1
0,41,6,9,2838000,946000,5,1
0,57,5,9,4719625,2359812,3,1
0,57,5,9,4719625,2359812,3,1
0,54,5,8,4719625,2359812,11,1
0,54,5,8,4719625,2359812,11,1
1,38,6,7,1750000,583333,7,2
1,34,6,7,1750000,583333,11,1
2,82,6,7,2869333,358666,1,5
0,80,5,9,429166,429166,3,4
3,51,5,9,1519166,303833,3,1
3,47,5,0,1519166,303833,3,4
0,60,6,8,1100000,1100000,5,4
2,32,6,8,2250000,375000,5,1
2,23,6,8,2250000,375000,7,4
1,35,6,8,1190000,396666,5,1
1,30,6,7,1190000,396666,5,5
0,96,5,5,575000,575000,3,5
0,58,6,8,1100000,550000,3,1
0,58,6,8,1100000,550000,3,1
0,61,6,8,1100000,550000,3,4
0,61,6,8,1100000,550000,3,4
4,66,6,10,2600000,433333,5,1
4,46,6,10,2600000,433333,4,4
1,35,1,0,1800000,900000,7,1
1,49,5,6,850000,212500,4,4
2,32,6,8,2981949,745487,8,1
2,42,5,4,3910333,845083,11,1
2,41,6,4,3910333,845083,11,1
1,34,6,10,4508333,1502777,11,1
1,33,6,10,4508333,1502777,11,1
3,81,6,10,2950000,327777,1,5
3,33,5,0,2195666,439133,7,1
3,38,6,10,2195666,439133,7,1
1,32,5,3,1000000,500000,9,1
0,48,5,9,600000,300000,3,4
0,48,5,9,600000,300000,3,4
0,48,6,10,450000,225000,3,4
0,48,6,10,450000,225000,3,4
2,30,5,10,1480000,296000,4,4
0,66,6,8,1080000,540000,1,1
0,66,6,8,1080000,540000,1,1
3,42,6,9,2833778,566755,5,1
3,35,6,9,2833778,566755,7,4
2,54,6,8,1560000,260000,5,1
1,44,5,7,1445000,722500,7,1
2,58,6,8,3537500,884375,5,1
2,36,6,7,3537500,884375,7,1
2,43,6,8,2500000,625000,9,1
2,43,6,8,2500000,625000,5,4
2,61,1,10,1619700,323940,4,2
2,49,6,8,1619700,323940,3,4
1,22,6,9,745000,248333,4,1
1,21,6,10,745000,248333,4,4
1,66,6,9,2184140,1092070,5,6
1,66,6,9,5116666,1705555,5,1
1,45,5,8,1982500,991250,13,1
0,73,5,8,500000,250000,3,4
0,73,5,8,500000,250000,3,4
1,27,6,9,1100000,220000,4,1
1,78,6,9,2884648,320516,3,4
3,63,6,10,7230148,903768,3,4
0,56,6,1,1950000,975000,3,1
0,56,6,1,1950000,975000,3,1
0,56,6,2,1950000,975000,3,1
0,56,6,2,1950000,975000,3,1
2,40,6,10,3406090,851522,4,1
2,34,6,10,3406090,851522,7,1
0,49,6,0,1220000,610000,7,1
0,49,6,0,1220000,610000,7,1
0,62,6,10,1300000,1300000,4,1
0,70,6,9,800000,400000,11,1
0,70,6,9,800000,400000,11,1
0,61,6,8,412500,412500,10,1
3,30,6,8,1200000,240000,7,4
2,41,6,9,2784646,696161,11,1
2,41,6,10,2784646,696161,11,1
1,40,6,10,5500000,2750000,11,1
0,72,6,10,600000,600000,5,4
0,95,6,5,2750000,2750000,3,5
0,63,6,9,3683333,3683333,11,6
1,43,6,10,3000000,1000000,4,1
1,57,6,10,3000000,1000000,5,1
0,65,6,10,420000,210000,3,4
0,65,6,10,420000,210000,3,4
1,47,6,9,2764166,921388,1,1
1,36,5,9,691166,230388,5,4
1,44,6,10,896666,298888,7,4
2,23,6,10,920000,230000,5,4
2,29,6,9,935833,233958,5,1
0,35,6,8,660000,330000,4,2
0,35,6,8,660000,330000,4,2
0,43,1,7,660000,330000,11,1
0,43,1,7,660000,330000,11,1
3,43,6,10,7797666,1559533,11,1
3,40,1,7,7797666,1559533,11,1
2,48,1,10,1259333,314833,4,1
2,53,6,5,1400000,350000,3,4
2,38,1,10,2861032,572206,4,1
2,35,5,9,2861032,572206,7,1
0,30,6,10,2223198,1111599,11,1
0,30,6,10,2223198,1111599,11,1
2,41,6,8,3200000,1066666,11,1
0,29,6,10,1244782,1244782,11,1
0,63,6,10,1700000,1700000,5,4
1,38,6,8,641666,213888,5,1
0,76,6,8,4216666,4216666,3,5
0,58,5,10,1466666,733333,5,4
0,58,5,10,1466666,733333,5,4
0,56,5,10,1466666,733333,5,4
0,56,5,10,1466666,733333,5,4
0,31,6,10,541666,541666,11,2
2,29,6,10,4737500,1184375,10,4
2,28,6,10,4737500,1184375,11,1
2,36,1,0,651583,217194,4,1
1,51,1,5,980000,490000,3,1
2,26,6,10,1200000,300000,3,4
1,21,6,10,1270000,423333,4,4
0,62,6,10,920000,460000,11,4
0,62,6,10,920000,460000,11,4
0,38,6,10,1300000,650000,3,4
0,38,6,10,1300000,650000,3,4
1,37,6,9,880000,293333,3,4
2,41,6,10,1120000,280000,3,4
1,24,6,10,1270000,423333,4,4
0,53,6,10,600000,300000,3,4
0,53,6,10,600000,300000,3,4
1,41,6,8,1067500,355833,4,4
2,32,6,10,1600000,400000,3,4
1,37,6,9,1620000,405000,3,4
1,41,6,10,1020000,340000,3,4
1,17,6,9,961666,320555,5,4
0,18,6,10,1050000,525000,4,4
0,18,6,10,1050000,525000,4,4
2,32,6,10,3000000,750000,3,4
1,15,6,10,1040000,346666,4,4
0,63,6,9,920000,460000,1,4
0,63,6,9,920000,460000,1,4
1,70,6,10,1900000,633333,3,4
1,24,6,10,1130000,376666,4,4
1,43,6,10,990000,330000,3,4
1,43,6,8,1280000,426666,5,4
1,21,6,10,1100000,366666,3,4
0,63,6,8,978333,489166,1,1
0,63,6,8,978333,489166,1,1
4,41,6,10,1750000,291666,3,4
2,37,6,4,3706666,926666,5,4
3,23,6,8,1312500,262500,4,4
1,17,6,7,1071666,357222,3,4
2,26,6,10,1313750,328437,5,4
2,50,6,9,925000,231250,3,1
0,52,6,8,1680000,840000,3,4
0,52,6,8,1680000,840000,3,4
3,25,6,7,1427500,285500,4,4
2,39,6,8,1570000,392500,3,4
1,32,6,10,740000,246666,5,4
1,30,6,8,1355000,451666,4,4
0,44,6,7,950000,316666,3,4
0,44,6,7,950000,316666,3,4
0,44,6,7,950000,316666,3,4
0,45,6,10,683333,341666,3,4
0,45,6,10,683333,341666,3,4
0,67,1,9,470000,235000,4,4
0,67,1,9,470000,235000,4,4
1,52,6,9,641666,213888,3,4
0,45,6,9,540000,270000,3,4
0,45,6,9,540000,270000,3,4
0,57,6,9,495000,247500,1,4
0,57,6,9,495000,247500,1,4
1,35,6,10,761666,253888,4,4
0,26,6,10,1493333,746666,5,4
0,26,6,10,1493333,746666,5,4
2,42,6,10,1094000,273500,3,4
0,54,6,2,1300000,650000,4,4
0,54,6,2,1300000,650000,4,4
1,49,6,3,1178116,589058,5,4
2,52,6,8,1338616,446205,5,4
3,57,6,5,2050000,410000,3,1
3,47,6,10,2050000,410000,5,1
0,75,6,7,900000,900000,5,4
0,50,6,8,2582032,1291016,5,1
0,50,6,8,2582032,1291016,5,1
0,50,6,7,2582032,1291016,9,1
0,50,6,7,2582032,1291016,9,1
3,52,6,8,3055000,611000,11,4
3,55,6,9,3055000,611000,11,1
1,70,6,10,10310000,3436666,5,6
1,71,6,9,10310000,3436666,13,6
1,35,6,10,13750000,4583333,13,1
1,25,6,10,13750000,4583333,11,4
0,68,6,7,9175000,4587500,13,6
0,68,6,7,9175000,4587500,13,6
0,62,6,7,9175000,4587500,5,4
0,62,6,7,9175000,4587500,5,4
1,42,6,9,13070000,4356666,11,1
1,43,6,9,13070000,4356666,11,1
2,37,6,8,6383333,1595833,11,2
2,42,6,7,6383333,1595833,13,1
0,27,6,7,3202000,3202000,11,1
0,33,6,8,1600000,1600000,13,1
1,33,6,8,1500000,500000,3,1
1,26,6,10,1500000,500000,9,4
0,32,6,9,2166666,2166666,11,1
1,59,6,0,10500000,5250000,11,1
0,49,6,10,828126,828126,11,1
1,44,6,10,1500000,750000,11,1
0,39,6,8,2283333,2283333,11,1
2,48,6,9,4800000,1200000,11,1
2,47,6,8,4800000,1200000,11,4
1,47,6,8,3788116,1262705,7,1
1,74,6,9,1497125,748562,3,6
1,38,6,10,1700000,566666,11,1
1,28,6,10,1700000,566666,10,4
0,44,6,9,1380000,690000,4,4
0,44,6,9,1380000,690000,4,4
0,50,6,9,1380000,690000,4,1
0,50,6,9,1380000,690000,4,1
0,56,6,9,2200000,1100000,10,1
0,56,6,9,2200000,1100000,10,1
0,49,6,9,2200000,1100000,11,1
0,49,6,9,2200000,1100000,11,1
0,61,6,10,3700000,1850000,11,1
0,61,6,10,3700000,1850000,11,1
0,57,6,10,3700000,1850000,10,4
0,57,6,10,3700000,1850000,10,4
0,26,6,10,828116,414058,5,4
0,26,6,10,828116,414058,5,4
1,56,6,10,1228116,409372,5,4
0,34,6,8,1200000,1200000,4,1
0,58,6,0,1337500,668750,3,1
0,58,6,0,1337500,668750,3,1
0,57,6,0,1337500,668750,3,4
0,57,6,0,1337500,668750,3,4
1,25,6,7,1200000,400000,5,1
1,19,6,7,1200000,400000,5,4
0,87,6,8,455000,455000,1,4
0,66,6,5,356666,356666,3,4
0,62,6,5,420833,210416,3,4
0,62,6,5,420833,210416,3,4
0,62,6,3,420833,210416,3,6
0,62,6,3,420833,210416,3,6
0,79,6,8,1196666,598333,3,1
0,79,6,8,1196666,598333,3,1
0,64,6,8,1196666,598333,3,4
0,64,6,8,1196666,598333,3,4
0,18,6,8,1200000,600000,5,4
0,18,6,8,1200000,600000,5,4
4,42,6,2,2511330,418555,4,1
4,49,6,3,2511330,418555,5,4
0,63,6,9,550000,550000,3,1
0,33,6,7,3001000,1500500,5,1
0,33,6,7,3001000,1500500,5,1
0,27,6,9,3001000,1500500,7,4
0,27,6,9,3001000,1500500,7,4
0,56,6,5,3997032,3997032,4,1
1,62,6,8,1500000,375000,3,1
1,57,6,8,1500000,375000,3,4
0,58,6,8,2000000,1000000,4,1
0,58,6,8,2000000,1000000,4,1
0,54,6,7,2000000,1000000,5,1
0,54,6,7,2000000,1000000,5,1
0,61,6,4,629166,314583,1,4
0,61,6,4,629166,314583,1,4
2,43,6,8,1108333,221666,3,4
2,49,6,8,1108333,221666,3,1
0,58,6,5,5264897,2632448,5,1
0,58,6,5,5264897,2632448,5,1
0,53,6,4,5264897,2632448,11,1
0,53,6,4,5264897,2632448,11,1
0,59,6,8,341666,341666,4,4
1,47,6,9,2852180,713045,3,1
1,53,5,8,2852180,713045,3,1
1,43,6,8,2546250,1273125,11,1
0,63,6,5,241666,241666,3,4
0,22,6,9,1200000,600000,11,4
0,22,6,9,1200000,600000,11,4
2,50,6,8,927600,231900,5,4
0,41,6,5,600000,300000,5,4
0,41,6,5,600000,300000,5,4
0,63,6,5,1028116,514058,3,4
0,63,6,5,1028116,514058,3,4
2,31,6,8,1074000,268500,3,4
1,38,6,9,712000,237333,1,4
0,48,6,5,800000,400000,3,4
0,48,6,5,800000,400000,3,4
1,56,6,5,6323000,2107666,4,2
1,51,6,9,6323000,2107666,6,1
0,63,6,9,12925116,6462558,3,1
0,63,6,9,12925116,6462558,3,1
0,60,6,10,12925116,6462558,3,4
0,60,6,10,12925116,6462558,3,4
2,60,6,8,900000,225000,4,1
2,52,6,8,900000,225000,3,1
1,57,6,10,1310000,655000,3,4
0,35,6,10,650000,650000,3,2
1,48,6,8,1197000,598500,5,1
0,54,6,9,1800000,900000,11,6
0,54,6,9,1800000,900000,11,6
0,52,6,7,1800000,900000,4,4
0,52,6,7,1800000,900000,4,4
0,54,6,0,1250000,625000,3,1
0,54,6,0,1250000,625000,3,1
2,46,6,8,2635000,658750,3,4
1,45,6,10,2825000,706250,5,4
1,55,6,6,1535733,511911,1,4
1,20,6,8,1518333,506111,5,4
3,29,6,9,1490000,298000,5,4
1,47,6,9,3560000,890000,3,1
3,27,6,8,2954359,590871,3,1
1,27,6,10,2685000,671250,4,1
0,49,6,10,500000,250000,5,4
0,49,6,10,500000,250000,5,4
0,70,6,8,1150000,575000,1,4
0,70,6,8,1150000,575000,1,4
3,49,6,6,1587500,396875,3,4
3,45,6,2,2282500,456500,3,1
3,41,6,8,2282500,456500,3,1
0,59,6,10,656666,218888,1,4
0,59,6,10,656666,218888,1,4
0,59,6,10,656666,218888,1,4
0,54,6,10,656666,218888,3,1
0,54,6,10,656666,218888,3,1
0,54,6,10,656666,218888,3,1
1,55,6,6,9379257,3126419,4,1
1,53,6,8,9379257,3126419,13,1
1,48,6,7,2760000,608333,3,1
1,44,6,8,2760000,608333,3,1
0,79,6,6,925000,308333,3,1
0,79,6,6,925000,308333,3,1
0,79,6,6,925000,308333,3,1
0,71,6,6,925000,308333,3,1
0,71,6,6,925000,308333,3,1
0,71,6,6,925000,308333,3,1
0,62,6,7,800000,800000,11,1
0,63,6,10,3466000,1733000,3,1
0,63,6,10,3466000,1733000,3,1
